id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,text_to_embed
27152,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Shirt,productDisplayName: Mark Taylor Men Striped Blue Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Summer | year: 2012 | usage: Formal
4109,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,2011.0,Casual,Fila Men Obsidian Navy Sandal,productDisplayName: Fila Men Obsidian Navy Sandal | articleType: Sandals | subCategory: Sandal | masterCategory: Footwear | baseColour: Navy Blue | gender: Men | season: Summer | year: 2011 | usage: Casual
31938,Women,Apparel,Topwear,Kurtas,Turquoise Blue,Summer,2012.0,Ethnic,Mumbai Slang Women Printed Turquoise Blue Kurta,productDisplayName: Mumbai Slang Women Printed Turquoise Blue Kurta | articleType: Kurtas | subCategory: Topwear | masterCategory: Apparel | baseColour: Turquoise Blue | gender: Women | season: Summer | year: 2012 | usage: Ethnic
5086,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Wrangler Men's Bullrider Striper Polo Black T-shirt,productDisplayName: Wrangler Men's Bullrider Striper Polo Black T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Black | gender: Men | season: Summer | year: 2011 | usage: Casual
37733,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,John Players Men Check Grey Shirt,productDisplayName: John Players Men Check Grey Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Grey | gender: Men | season: Summer | year: 2012 | usage: Casual
7572,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Sports,Nike Men's As Miler UV SS Orange T-shirt,productDisplayName: Nike Men's As Miler UV SS Orange T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Orange | gender: Men | season: Summer | year: 2011 | usage: Sports
8969,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men 65cc Ducati Black Sports Shoes,productDisplayName: Puma Men 65cc Ducati Black Sports Shoes | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Black | gender: Men | season: Fall | year: 2011 | usage: Sports
20334,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Mr.Men Men Printed Blue Tshirt,productDisplayName: Mr.Men Men Printed Blue Tshirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Fall | year: 2011 | usage: Casual
5926,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,ADIDAS Men's Derby Fresh Splash White Shoe,productDisplayName: ADIDAS Men's Derby Fresh Splash White Shoe | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Men | season: Summer | year: 2011 | usage: Casual
51801,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Summer,2016.0,Casual,Bwitch Women Pink Nightdress,productDisplayName: Bwitch Women Pink Nightdress | articleType: Nightdress | subCategory: Loungewear and Nightwear | masterCategory: Apparel | baseColour: Pink | gender: Women | season: Summer | year: 2016 | usage: Casual
49819,Women,Footwear,Flip Flops,Flip Flops,Black,Winter,2012.0,Casual,iPanema Women Black Flip Flops,productDisplayName: iPanema Women Black Flip Flops | articleType: Flip Flops | subCategory: Flip Flops | masterCategory: Footwear | baseColour: Black | gender: Women | season: Winter | year: 2012 | usage: Casual
19426,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Quiksilver Men Tar Pits Black Shirt,productDisplayName: Quiksilver Men Tar Pits Black Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Black | gender: Men | season: Summer | year: 2012 | usage: Casual
43921,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Femella Women Peach Top,productDisplayName: Femella Women Peach Top | articleType: Tops | subCategory: Topwear | masterCategory: Apparel | baseColour: Peach | gender: Women | season: Summer | year: 2012 | usage: Casual
12052,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Spykar Men White Polo T-Shirts,productDisplayName: Spykar Men White Polo T-Shirts | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Men | season: Fall | year: 2011 | usage: Casual
49470,Men,Footwear,Shoes,Casual Shoes,Maroon,Summer,2012.0,Casual,Vans Men Maroon Classic Slip On Shoes,productDisplayName: Vans Men Maroon Classic Slip On Shoes | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Maroon | gender: Men | season: Summer | year: 2012 | usage: Casual
16129,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,ADIDAS Men Blue Polo Tshirt,productDisplayName: ADIDAS Men Blue Polo Tshirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Fall | year: 2011 | usage: Sports
58797,Men,Apparel,Topwear,Shirts,Grey Melange,Fall,2012.0,Smart Casual,Highlander Men Grey Melange Shirt,productDisplayName: Highlander Men Grey Melange Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Grey Melange | gender: Men | season: Fall | year: 2012 | usage: Smart Casual
34862,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Vans Men Zapato Del Barco Grey Shoes,productDisplayName: Vans Men Zapato Del Barco Grey Shoes | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Grey | gender: Men | season: Summer | year: 2012 | usage: Casual
1545,Men,Footwear,Shoes,Casual Shoes,White,Fall,2010.0,Casual,Puma Men's Speed Cat Shoe,productDisplayName: Puma Men's Speed Cat Shoe | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Men | season: Fall | year: 2010 | usage: Casual
17680,Women,Footwear,Shoes,Heels,Grey,Winter,2015.0,Casual,Catwalk Women Flower Grey Heels,productDisplayName: Catwalk Women Flower Grey Heels | articleType: Heels | subCategory: Shoes | masterCategory: Footwear | baseColour: Grey | gender: Women | season: Winter | year: 2015 | usage: Casual
44444,Unisex,Footwear,Flip Flops,Flip Flops,Grey,Summer,2013.0,Casual,Gliders Unisex Grey Spiner Flip Flops,productDisplayName: Gliders Unisex Grey Spiner Flip Flops | articleType: Flip Flops | subCategory: Flip Flops | masterCategory: Footwear | baseColour: Grey | gender: Unisex | season: Summer | year: 2013 | usage: Casual
9229,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,productDisplayName: Mark Taylor Men Blue Striped Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Fall | year: 2011 | usage: Formal
30319,Men,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Myntra Men Feared Strom Drive Pink T-shirt,productDisplayName: Myntra Men Feared Strom Drive Pink T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Pink | gender: Men | season: Summer | year: 2012 | usage: Casual
52885,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,FNF Orange & Purple Sari,productDisplayName: FNF Orange & Purple Sari | articleType: Sarees | subCategory: Saree | masterCategory: Apparel | baseColour: Purple | gender: Women | season: Fall | year: 2012 | usage: Ethnic
13449,Women,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Shirts,productDisplayName: United Colors of Benetton Women Solid Black Shirts | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Black | gender: Women | season: Summer | year: 2011 | usage: Casual
3262,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Guerrilla Men's Need Money White T-shirt,productDisplayName: Guerrilla Men's Need Money White T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Men | season: Summer | year: 2011 | usage: Casual
28711,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women Printed White Kurta,productDisplayName: W Women Printed White Kurta | articleType: Kurtas | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Women | season: Summer | year: 2012 | usage: Ethnic
3454,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men Furano White Black Shoe,productDisplayName: ADIDAS Men Furano White Black Shoe | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Men | season: Summer | year: 2011 | usage: Sports
30863,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Mangalgiri Kurta,productDisplayName: Fabindia Women Blue Mangalgiri Kurta | articleType: Kurtas | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Women | season: Summer | year: 2012 | usage: Ethnic
11697,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Lee Men Check Blue Shirts,productDisplayName: Lee Men Check Blue Shirts | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Fall | year: 2011 | usage: Casual
5578,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Sweet Classic Leather Grey White Shoe,productDisplayName: Nike Men's Sweet Classic Leather Grey White Shoe | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Grey | gender: Men | season: Summer | year: 2011 | usage: Sports
5869,Women,Apparel,Topwear,Tops,Yellow,Summer,2011.0,Casual,ADIDAS Women's Clean Yellow Top,productDisplayName: ADIDAS Women's Clean Yellow Top | articleType: Tops | subCategory: Topwear | masterCategory: Apparel | baseColour: Yellow | gender: Women | season: Summer | year: 2011 | usage: Casual
9827,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Little Miss Women Printed White T-shirt,productDisplayName: Little Miss Women Printed White T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Women | season: Fall | year: 2011 | usage: Casual
44287,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Indian Terrain Men Purple T-shirt,productDisplayName: Indian Terrain Men Purple T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Purple | gender: Men | season: Summer | year: 2012 | usage: Casual
53875,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012.0,Casual,U.S. Polo Assn. Men Navy Blue Flip Flops,productDisplayName: U.S. Polo Assn. Men Navy Blue Flip Flops | articleType: Flip Flops | subCategory: Flip Flops | masterCategory: Footwear | baseColour: Navy Blue | gender: Men | season: Summer | year: 2012 | usage: Casual
28695,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,W Women Printed Beige Kurta,productDisplayName: W Women Printed Beige Kurta | articleType: Kurtas | subCategory: Topwear | masterCategory: Apparel | baseColour: Beige | gender: Women | season: Summer | year: 2012 | usage: Ethnic
6664,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Lunarglide 2 Grey White Blue Shoe,productDisplayName: Nike Men's Lunarglide 2 Grey White Blue Shoe | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Grey | gender: Men | season: Summer | year: 2011 | usage: Sports
17826,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Women Court Majestic White Casual Shoe,productDisplayName: Nike Women Court Majestic White Casual Shoe | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Women | season: Fall | year: 2011 | usage: Casual
24733,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,United Colors of Benetton Men Yellow Printed T-shirt,productDisplayName: United Colors of Benetton Men Yellow Printed T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Yellow | gender: Men | season: Summer | year: 2011 | usage: Casual
5811,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Puma Women's Pop White T-shirt,productDisplayName: Puma Women's Pop White T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Women | season: Summer | year: 2011 | usage: Casual
25590,Women,Apparel,Apparel Set,Kurta Sets,Beige,Fall,2011.0,Ethnic,Vishudh Women Beige & Green Printed Churidar Kurta with Dupatta,productDisplayName: Vishudh Women Beige & Green Printed Churidar Kurta with Dupatta | articleType: Kurta Sets | subCategory: Apparel Set | masterCategory: Apparel | baseColour: Beige | gender: Women | season: Fall | year: 2011 | usage: Ethnic
44906,Men,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Puma Men White 3/4 Length Pants,productDisplayName: Puma Men White 3/4 Length Pants | articleType: Shorts | subCategory: Bottomwear | masterCategory: Apparel | baseColour: White | gender: Men | season: Summer | year: 2012 | usage: Casual
56872,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,HM Women Red Sandals,productDisplayName: HM Women Red Sandals | articleType: Heels | subCategory: Shoes | masterCategory: Footwear | baseColour: Red | gender: Women | season: Winter | year: 2012 | usage: Casual
7209,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Jealous 21 Women Purple Printed White T-shirt,productDisplayName: Jealous 21 Women Purple Printed White T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Women | season: Fall | year: 2011 | usage: Casual
52891,Women,Apparel,Saree,Sarees,Pink,Fall,2012.0,Ethnic,FNF Pink Printed Sari,productDisplayName: FNF Pink Printed Sari | articleType: Sarees | subCategory: Saree | masterCategory: Apparel | baseColour: Pink | gender: Women | season: Fall | year: 2012 | usage: Ethnic
38932,Girls,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Leggings,productDisplayName: Gini and Jony Girls Pink Leggings | articleType: Leggings | subCategory: Bottomwear | masterCategory: Apparel | baseColour: Pink | gender: Girls | season: Summer | year: 2012 | usage: Casual
33184,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Powder Blue Top,productDisplayName: Sepia Women Powder Blue Top | articleType: Tops | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Women | season: Summer | year: 2012 | usage: Casual
20715,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Smart Casual,Red Tape Men Black Leather Casual Shoes,productDisplayName: Red Tape Men Black Leather Casual Shoes | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Black | gender: Men | season: Winter | year: 2018 | usage: Smart Casual
19108,Men,Apparel,Topwear,Tshirts,Beige,Summer,2016.0,Casual,Campbell Men Pack of 3 Solid Tshirts,productDisplayName: Campbell Men Pack of 3 Solid Tshirts | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Beige | gender: Men | season: Summer | year: 2016 | usage: Casual
31016,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Arrow Men Striped White & Green Shirt,productDisplayName: Arrow Men Striped White & Green Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Men | season: Summer | year: 2012 | usage: Formal
10673,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Doodle Girl Ballet School Black Tops,productDisplayName: Doodle Girl Ballet School Black Tops | articleType: Tops | subCategory: Topwear | masterCategory: Apparel | baseColour: Black | gender: Women | season: Fall | year: 2011 | usage: Casual
4898,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,Levis Kids Girl's Desiree Green Teens Kidswear,productDisplayName: Levis Kids Girl's Desiree Green Teens Kidswear | articleType: Tops | subCategory: Topwear | masterCategory: Apparel | baseColour: Green | gender: Women | season: Summer | year: 2011 | usage: Casual
1546,Men,Footwear,Shoes,Casual Shoes,White,Fall,2010.0,Casual,Puma Men's Furore White Shoe,productDisplayName: Puma Men's Furore White Shoe | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Men | season: Fall | year: 2010 | usage: Casual
31685,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Men Sweet Classic Leather White Shoes,productDisplayName: Nike Men Sweet Classic Leather White Shoes | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Men | season: Summer | year: 2012 | usage: Casual
3877,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Wrangler Men's Twill Applique Charcoal T-shirt,productDisplayName: Wrangler Men's Twill Applique Charcoal T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Black | gender: Men | season: Summer | year: 2011 | usage: Casual
1988,Women,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Sports,ADIDAS Womens Red Tank T-shirt,productDisplayName: ADIDAS Womens Red Tank T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Red | gender: Women | season: Fall | year: 2010 | usage: Sports
8180,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Check Ladd Green Shirts,productDisplayName: Locomotive Men Check Ladd Green Shirts | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Green | gender: Men | season: Summer | year: 2011 | usage: Casual
